Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster,extraction_confidence
C. W. White,New York,New York,New York,$1200.00,New York,0,1.0
S. W. White,Washington D.C.,do,do,$1380.00,New York,0,1.0
Quinn White,New York,do,do,$600.00,New York,0,1.0
William White,do,do,do,$700.00,New York,0,1.0
W. E. Whiting,Maine,do,do,$720.00,New York,0,1.0
William Wigglesworth,New York,do,do,$1420.00,New York,0,1.0
W. H. Wilkinson,do,do,do,$700.00,New York,0,1.0
J. F. Wilder,New Hampshire,do,do,$540.00,New York,0,1.0
G. S. Wilkinson,New York,do,do,$1200.00,New York,0,1.0
H. W. Wilkinson,do,do,do,$700.00,New York,0,1.0
H. V. Williamson,New Jersey,do,do,$1080.00,New York,0,1.0
Samuel Williamson,New York,do,do,$780.00,New York,0,1.0
J. M. Willis,do,do,do,$700.00,New York,0,1.0
P. M. Willite,do,do,do,$640.00,New York,0,1.0
J. G. Wilson,do,do,do,$1620.00,New York,0,1.0
A. R. Wilson,do,do,do,$700.00,New York,0,1.0
S. B. Wilson,Pennsylvania,do,do,$720.00,New York,0,1.0
J. G. Wilson,do,do,do,$1200.00,New York,0,1.0
H. W. Wills,New York,do,do,$600.00,New York,0,1.0
G. H. Witherstine,do,do,do,$700.00,New York,0,1.0
William Wright,do,do,do,$950.00,New York,0,1.0
J. H. Wolford,do,do,do,$660.00,New York,0,1.0
C. H. Wood,do,do,do,$600.00,New York,0,1.0
J. M. Wood,do,do,do,$1000.00,New York,0,1.0
G. H. Wood,do,do,do,$1400.00,New York,0,1.0
W. E. Wood,do,New Jersey,do,$600.00,New York,0,1.0
Alexander Woods,do,do,do,$660.00,New York,0,1.0
C. F. Wooley,do,do,do,$480.00,New York,0,1.0
E. E. Woolley,do,do,do,$600.00,New York,0,1.0
Franklin Wilder,do,do,do,$1000.00,New York,0,1.0
Anthony Yeoman,do,do,do,$1500.00,New York,0,1.0
C. F. Yeomans,do,do,do,$800.00,New York,0,1.0
F. P. Young,do,do,do,$1380.00,New York,0,1.0
Miss M. A. Young,do,do,do,$720.00,New York,0,1.0
J. T. Young,do,do,do,$1140.00,New York,0,1.0
Andrew Zang,do,do,do,$600.00,New York,0,1.0
J. P. Ballard,do,do,do,$1200.00,New York,0,1.0
S. A. Barnes,do,do,do,$200.00,New York,0,1.0
F. A. Bates,do,do,do,$700.00,New York,0,1.0
S. E. Bigelow,Pennsylvania,do,do,$700.00,New York,0,1.0
J. R. Belcher,Germany,New Jersey,do,$600.00,New York,0,1.0
G. H. Christain,do,do,do,$600.00,New York,0,1.0
W. G. Clark,Illinois,do,do,$600.00,New York,0,1.0
W. H. Cordes,New York,do,do,$200.00,New York,0,1.0
George Dapping,do,do,do,$700.00,New York,0,1.0
J. F. Dodge,New York,do,do,$700.00,New York,0,1.0
Joseph Elliott, jr,do,do,do,$1500.00,"New York,0",1.0
H. H. Fay,do,do,do,$700.00,New York,0,1.0
S. H. Finckel,do,do,do,$300.00,New York,0,1.0
P. J. Fulton,do,do,do,$1100.00,New York,0,1.0
H. H. Gaines,do,do,do,$1200.00,New York,0,1.0
James Gray, jr,Scotland,do,do,$1800.00,"New York,0",1.0
S. E. Graham,New York,do,do,$1600.00,New York,0,1.0
F. F. Griffith,Germany,do,do,$1200.00,New York,0,1.0
W. H. Griffith,New York,do,do,$700.00,New York,0,1.0
E. H. Hayes,do,do,do,$1800.00,New York,0,1.0
S. F. Hazzard,do,do,do,$600.00,New York,0,1.0
W. P. Hill,do,do,do,$2300.00,New York,0,1.0
D. J. Hunter,Connecticut,do,do,$1200.00,New York,0,1.0
T. F. Hogan,do,do,do,$1200.00,New York,0,1.0
W. E. Huss,New York,do,do,$2200.00,New York,0,1.0
Herman Hendrick,Switzerland,do,do,$1500.00,New York,0,1.0
J. J. Hogan,New York,do,do,$700.00,New York,0,1.0
H. S. Heine,do,do,do,$600.00,New York,0,1.0
Porfirio Inedinea,Cuba,do,do,$1200.00,New York,0,1.0
F. H. Jones,New York,do,do,$600.00,New York,0,1.0
W. J. Kay,Scotland,do,do,$1200.00,New York,0,1.0
H. W. Keach,New York,do,do,$1200.00,New York,0,1.0
W. H. Kipp,do,do,do,$1700.00,New York,0,1.0
R. J. McGrew,Ohio,Washington D.C.,do,$1200.00,New York,0,1.0
J. E. Mount,New York,New York,do,$1200.00,New York,0,1.0
G. H. Mooney,do,do,do,$1200.00,New York,0,1.0
William Mooney,do,do,do,$700.00,New York,0,1.0
W. L. Mead,New Jersey,New Jersey,do,$600.00,New York,0,1.0
S. J. Mead,New York,New York,do,$700.00,New York,0,1.0
M. J. Neville,do,New Jersey,do,$1050.00,New York,0,1.0
J. E. Nash,do,New York,do,$900.00,New York,0,1.0
F. P. Owens,do,do,do,$1200.00,New York,0,1.0
William Plimley,do,do,do,$1500.00,New York,0,1.0
N. S. Rowell,do,do,do,$1700.00,New York,0,1.0
J. Albert Roberts,do,do,do,$1700.00,New York,0,1.0
J. J. Stryman,Ireland,do,do,$1400.00,New York,0,1.0
T. G. Stagg,New York,do,do,$1200.00,New York,0,1.0
E. P. Smith,Massachusetts,do,do,$700.00,New York,0,1.0
J. E. Terwilliger,New York,do,do,$300.00,New York,0,1.0
C. V. Tucker,do,do,do,$1000.00,New York,0,1.0
Martin Vogel,do,do,do,$700.00,New York,0,1.0
G. C. Waterman,do,do,do,$1200.00,New York,0,1.0
Willis Wolford,do,do,do,$1000.00,New York,0,1.0
